product_id,image_url,price,deeplink,product_name,brand,Colour,Full_merchant_price,gender,description
10216,http://images.diffusiononline.co.uk/images/products/medium/1364317101-40713900.jpg,18.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Brasil+Logo+Men%27s+Toe+Bar+Flip+Flop+Navy&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-brasil-logo-mens-toe-bar-flip-flop-navy-p10216,"Brasil Logo Men's Toe Bar Flip Flop Navy",Havaianas,Navy,18.00,Male,"Brasil logo toe bar flip flop by Havaianas, featuring embossed logo on strap."
19579,http://images.diffusiononline.co.uk/images/products/medium/1364317016-39330600.jpg,18.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Brasil+Logo+Men%27s+Toe+Bar+Flip+Flop+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-brasil-logo-mens-toe-bar-flip-flop-black-p19579,"Brasil Logo Men's Toe Bar Flip Flop Black",Havaianas,Black,18.00,Male,"Brasil logo toe bar flip flop by Havaianas, featuring embossed logo."
19580,http://images.diffusiononline.co.uk/images/products/medium/1364317070-42928200.jpg,18.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Brasil+Logo+Men%27s+Toe+Bar+Flip+Flop+White&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-brasil-logo-mens-toe-bar-flip-flop-white-p19580,"Brasil Logo Men's Toe Bar Flip Flop White",Havaianas,White,18.00,Male,"Brasil logo toe bar flip flop by Havaianas."
19606,http://images.diffusiononline.co.uk/images/products/medium/1364317134-77472600.jpg,18.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Top+Mix+Men%27s+Flip+Flops+Lemon+Green&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-top-mix-mens-flip-flops-lemon-green-p19606,"Top Mix Men's Flip Flops Lemon Green",Havaianas,Green,18.00,Male,"Men's top mix flip flops by Havaianas, featuring branded logo to strap."
24640,http://images.diffusiononline.co.uk/images/products/medium/1364402442-93699300.jpg,135.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Zip+Through+Men%27s+Hooded+Sweat+Top+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/armani-jeans-zip-through-mens-hooded-sweat-top-black-p24640,"Zip Through Men's Hooded Sweat Top Black","Armani Jeans",Black,135.00,Male,"Men's soft cotton zip up sweat top by Armani Jeans, featuring lined and corded hood and front welted slash pockets."
24641,http://images.diffusiononline.co.uk/images/products/medium/1365511893-09254900.jpg,135.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Zip+Through+Sweat+Hooded+Top+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/armani-jeans-zip-through-sweat-hooded-top-grey-p24641,"Zip Through Sweat Hooded Top Grey","Armani Jeans",Grey,135.00,Male,"Zip through hood sweat by Armani Jeans, featuring logo branded hood toggle pulls."
24642,http://images.diffusiononline.co.uk/images/products/medium/1364892069-55873700.jpg,109.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Tie+Waist+Sweat+Pant+Black+&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/armani-jeans-tie-waist-sweat-pant-black-p24642,"Tie Waist Sweat Pant Black","Armani Jeans",Black,109.00,Male,"Men's tracksuit bottoms by Armani Jeans, featuring 'AJ' and eagle logo and zip back pocket."
24643,http://images.diffusiononline.co.uk/images/products/medium/1365781259-42501500.jpg,109.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Tie+Waist+Sweat+Pant+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/armani-jeans-tie-waist-sweat-pant-grey-p24643,"Tie Waist Sweat Pant Grey","Armani Jeans",Grey,109.00,Male,"Men's tracksuit bottoms by Armani Jeans, featuring 'AJ' and eagle logo and zip back pocket."
25790,http://images.diffusiononline.co.uk/images/products/medium/1366108267-72247800.jpg,20.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Freestyle+Icon+Slide+Blue&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/diesel-freestyle-icon-slide-blue-p25790,"Freestyle Icon Slide Blue",Diesel,Blue,20.00,Male,"Men's flip flops by Diesel, featuring large brand logo over the foot strap."
25800,http://images.diffusiononline.co.uk/images/products/medium/1366710787-46398700.jpg,25.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Splish+Plaja+Men%27s+Flip+Flops+Camo&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/diesel-splish-plaja-mens-flip-flops-camo-p25800,"Splish Plaja Men's Flip Flops Camo",Diesel,Brown,25.00,Male,"Men's flip flops by Diesel, featuring embossed branding over the foot strap."
26593,http://images.diffusiononline.co.uk/images/products/medium/1366818749-21943400.jpg,110.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=QT+Track+Men%27s+Sweat+Pant+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/true-religion-qt-track-mens-sweat-pant-black-p26593,"QT Track Men's Sweat Pant Black","True Religion",Black,110.00,Male,"Tracksuit bottoms by True Religion, featuring brand logo on front left area."
27889,http://images.diffusiononline.co.uk/images/products/medium/1366813401-60514000.jpg,22.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Brasil+Logo+Men%27s+Flip+Flop+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-brasil-logo-mens-flip-flop-black-p27889,"Brasil Logo Men's Flip Flop Black",Havaianas,Black,22.00,Male,"Men's flip flop by Havaianas, featuring brand insignia attached to the strap. Havaianas as a brand contribute to many socio-econonic programs to help make the world a better place."
27890,http://images.diffusiononline.co.uk/images/products/medium/1366813845-33816700.jpg,22.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Brasil+Logo+Men%27s+Flip+Flop+Navy&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-brasil-logo-mens-flip-flop-navy-p27890,"Brasil Logo Men's Flip Flop Navy",Havaianas,Blue,22.00,Male,"Men's flip flop by Havaianas, featuring brand insignia attached to the strap. Havaianas as a brand contribute to many socio-econonic programs to help make the world a better place."
27891,http://images.diffusiononline.co.uk/images/products/medium/1366816919-33024200.jpg,22.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Brasil+Logo+Men%27s+Flip+Flop+White&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-brasil-logo-mens-flip-flop-white-p27891,"Brasil Logo Men's Flip Flop White",Havaianas,White,22.00,Male,"Men's flip flop by Havaianas, featuring brand insignia attached to the strap. Havaianas as a brand contribute to many socio-econonic programs to help make the world a better place."
27892,http://images.diffusiononline.co.uk/images/products/medium/1366814366-18156700.jpg,22.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Brasil+Logo+Men%27s+Flip+Flop+Blue&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-brasil-logo-mens-flip-flop-blue-p27892,"Brasil Logo Men's Flip Flop Blue",Havaianas,Blue,22.00,Male,"Men's flip flop by Havaianas, featuring brand insignia attached to the strap. Havaianas as a brand contribute to many socio-econonic programs to help make the world a better place."
27893,http://images.diffusiononline.co.uk/images/products/medium/1366812264-01512100.jpg,20.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Top+Mix+Men%27s+Flip+Flops+Navy&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-top-mix-mens-flip-flops-navy-p27893,"Top Mix Men's Flip Flops Navy",Havaianas,Navy,20.00,Male,"Men's flip flops by Havaianas, featuring brand insignia attached to the strap. Havaianas as a brand contribute to many socio-econonic programs to help make the world a better place."
27897,http://images.diffusiononline.co.uk/images/products/medium/1366816171-27056400.jpg,30.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Top+Elegance+Men%27s+Flip+Flop+White&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-top-elegance-mens-flip-flop-white-p27897,"Top Elegance Men's Flip Flop White",Havaianas,White,30.00,Male,"Women's flip flop by Havaianas, featuring insignia attached to the strap. Havaianas as a brand contribute to many socio-econonic programs to help make the world a better place."
27898,http://images.diffusiononline.co.uk/images/products/medium/1366814978-13027700.jpg,30.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Top+Elegance+Men%27s+Flip+Flop+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/footwear-c39/flip-flops-c152/havaianas-top-elegance-mens-flip-flop-black-p27898,"Top Elegance Men's Flip Flop Black",Havaianas,Black,30.00,Male,"Men's flip flop by Havaianas, featuring insignia attached to the strap. Havaianas as a brand contribute to many socio-econonic programs to help make the world a better place."
28319,http://images.diffusiononline.co.uk/images/products/medium/1372080016-33346900.jpg,44.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Sfuso-RS+Men%27s+Sweat+Top+Navy&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/diesel-sfuso-rs-mens-sweat-top-navy-p28319,"Sfuso-RS Men's Sweat Top Navy",Diesel,Navy,110.00,Male,"Plain crew neck sweat top by Diesel, featuring side pockets."
28320,http://images.diffusiononline.co.uk/images/products/medium/1372088618-03572100.jpg,40.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Spatan+Men%27s+Long+Sleeve+Sweat+Top+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/diesel-spatan-mens-long-sleeve-sweat-top-grey-p28320,"Spatan Men's Long Sleeve Sweat Top Grey",Diesel,Grey,100.00,Male,"Crew Neck Sweat top by Diesel, featuring contrast stitching."
28379,http://images.diffusiononline.co.uk/images/products/medium/1373627064-39940400.jpg,88.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Fayza-Ne+Women%27s+Sweat+Jeans+Denim&wgtarget=http://www.diffusiononline.co.uk/women-c1/loungewear-c147/track-bottoms-c113/diesel-fayza-ne-womens-sweat-jeans-denim-p28379,"Fayza-Ne Women's Sweat Jeans Denim",Diesel,Indigo,220.00,Female,"Women's jean by Diesel, featuring a really soft sweat pant style perfect for day wear and would perfect with a wedged trainer."
28549,http://images.diffusiononline.co.uk/images/products/medium/1372321849-17827100.jpg,36.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Seki-RS+Men%27s+Reversible+Sweat+Top+Grey%2FNavy&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/diesel-seki-rs-mens-reversible-sweat-top-grey-navy-p28549,"Seki-RS Men's Reversible Sweat Top Grey/Navy",Diesel,"Grey > Navy",90.00,Male,"Long sleeved crew neck sweat top by Diesel, featuring serial number print on front."
28727,http://images.diffusiononline.co.uk/images/products/medium/1373622748-23315100.jpg,72.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=3+Stripe+Sleeve+Track+Men%27s+Jacket+Charcoal&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-tops-c67/y-3-3-stripe-sleeve-track-mens-jacket-charcoal-p28727,"3 Stripe Sleeve Track Men's Jacket Charcoal",Y-3,Charcoal,180.00,Male,"Zip up track top by Y3A, featuring branded 3 stripe on left arm."
28728,http://images.diffusiononline.co.uk/images/products/medium/1373622268-09680700.jpg,72.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=3+Stripe+Sleeve+Track+Men%27s+Jacket+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-tops-c67/y-3-3-stripe-sleeve-track-mens-jacket-black-p28728,"3 Stripe Sleeve Track Men's Jacket Black",Y-3,Black,180.00,Male,"Zip up track top by Y3A, featuring branded 3 stripe on left arm."
29040,http://images.diffusiononline.co.uk/images/products/medium/1375281107-60231900.jpg,40.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=F-Ambra+Women%27s+Sweat+Top+Grey&wgtarget=http://www.diffusiononline.co.uk/women-c1/hoodies-sweatshirts-c136/sweatshirts-c149/diesel-f-ambra-womens-sweat-top-grey-p29040,"F-Ambra Women's Sweat Top Grey",Diesel,"Black > Grey > Charcoal",100.00,Female,"Long sleeve sweat top by Diesel, featuring all over print design and subtle sheer detailing. Part of Diesel AW13 collection."
29060,http://images.diffusiononline.co.uk/images/products/medium/1376060652-27050700.jpg,16.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=T-Zagaglia+Men%27s+Constant+Change+Print+T-Shirt+White&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/diesel-t-zagaglia-mens-constant-change-print-t-shirt-white-p29060,"T-Zagaglia Men's Constant Change Print T-Shirt White",Diesel,White,40.00,Male,"Printed t-shirt by Diesel, featuring crew neck and short sleeves."
29128,http://images.diffusiononline.co.uk/images/products/medium/1376305289-20709500.jpg,125.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=QT+Horseshoe+Men%27s+Sweat+Top+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/true-religion-qt-horseshoe-mens-sweat-top-grey-p29128,"QT Horseshoe Men's Sweat Top Grey","True Religion",Grey,125.00,Male,"Long sleeved sweat top by True Religion, featuring brand logo on front chest area."
29177,http://images.diffusiononline.co.uk/images/products/medium/1376306361-94875400.jpg,34.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Harald+Men%27s+Sweat+Top+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/nudie-jeans-harald-mens-sweat-top-grey-p29177,"Harald Men's Sweat Top Grey","Nudie Jeans",Grey,85.00,Male,"Crew neck sweat top by Nudie Jeans, featuring dark grey contrast border and cuffs."
29202,http://images.diffusiononline.co.uk/images/products/medium/1377603320-93699800.jpg,109.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Tie+Waist+Men%27s+Sweat+Pants+Navy&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/armani-jeans-tie-waist-mens-sweat-pants-navy-p29202,"Tie Waist Men's Sweat Pants Navy","Armani Jeans","Blue > Navy",109.00,Male,"Men's sweat pants by Armani Jeans, featuring a good quality cotton and a corded tie waist, soft cuffs and a zip fastened back pocket.."
29610,http://images.diffusiononline.co.uk/images/products/medium/1378718693-09906200.jpg,49.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Crochet+Wool+Men%27s+Sweat+Light+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/folk-crochet-wool-mens-sweat-light-grey-p29610,"Crochet Wool Men's Sweat Light Grey",Folk,Grey,140.00,Male,"Contrast coloured sweat top by Folk, featuring crochet detail on bottom."
29629,http://images.diffusiononline.co.uk/images/products/medium/1378476052-21421600.jpg,32.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Checker+Men%27s+Sweat+Top+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/ymc-checker-mens-sweat-top-black-p29629,"Checker Men's Sweat Top Black",YMC,"Black > Grey",80.00,Male,"Long sleeved sweater by YMC, featuring small check detailing all over."
29637,http://images.diffusiononline.co.uk/images/products/medium/1378719050-48358000.jpg,54.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Bear+Print+Round+Neck+Men%27s+Sweat+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/g-star-raw-bear-print-round-neck-mens-sweat-black-p29637,"Bear Print Round Neck Men's Sweat Black","G-Star Raw",Black,120.00,Male,"Classic sweater by G-Star Raw, featuring textured printed design to front."
29737,http://images.diffusiononline.co.uk/images/products/medium/1378726875-85747000.jpg,24.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Empire+Men%27s+Sweat+Top+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/religion-empire-mens-sweat-top-grey-p29737,"Empire Men's Sweat Top Grey",Religion,Grey,60.00,Male,"Long sleeved sweat top by Religion, featuring all over print."
29739,http://images.diffusiononline.co.uk/images/products/medium/1378728726-97467300.jpg,22.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Gradient+Men%27s+Stripe+Sweat+Top+Navy&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/religion-gradient-mens-stripe-sweat-top-navy-p29739,"Gradient Men's Stripe Sweat Top Navy",Religion,"Blue > Navy",55.00,Male,"Horizontal striped sweat top by Religion, featuring stripes continuing on sleeves."
29900,http://images.diffusiononline.co.uk/images/products/medium/1380623449-74806400.jpg,23.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Hip+Hop+Icon+2+Print+Men%27s+Sweat+Top+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/ichiban-hip-hop-icon-2-print-mens-sweat-top-black-p29900,"Hip Hop Icon 2 Print Men's Sweat Top Black",Ichiban,Black,65.00,Male,"Men's sweat top by Ichiban, featuring print to front and branding to cuff."
29950,http://images.diffusiononline.co.uk/images/products/medium/1380711274-47401900.jpg,23.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Sabine+Women%27s+Jersey+Pant+Black&wgtarget=http://www.diffusiononline.co.uk/women-c1/trousers-leggings-c144/trousers-c116/selected-femme-sabine-womens-jersey-pant-black-p29950,"Sabine Women's Jersey Pant Black","Selected Femme","Black > Grey",65.00,Female,"Printed jersey pant by Selected Femme, featuring drawtsrings around waist."
29995,http://images.diffusiononline.co.uk/images/products/medium/1379512310-32214800.jpg,20.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Stone+Women%27s+Sweat+Top+Ash+Black&wgtarget=http://www.diffusiononline.co.uk/women-c1/hoodies-sweatshirts-c136/sweatshirts-c149/obey-stone-womens-sweat-top-ash-black-p29995,"Stone Women's Sweat Top Ash Black",Obey,"Grey > Charcoal",65.00,Female,"Regular fit sweat top by Obey, featuring graphic print to the front and raglan sleeves."
30019,http://images.diffusiononline.co.uk/images/products/medium/1380034987-47734700.jpg,20.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Space+Women%27s+Sweat+Top+Black&wgtarget=http://www.diffusiononline.co.uk/women-c1/hoodies-sweatshirts-c136/sweatshirts-c149/a-question-of-space-womens-sweat-top-black-p30019,"Space Women's Sweat Top Black","A Question Of","Blue > Black",79.00,Female,"Space print sweat top by A Question Of, featuring all over print and black sleeves and back."
30224,http://images.diffusiononline.co.uk/images/products/medium/1380701553-40609400.jpg,48.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Slaae-R+Men%27s+Sweat+Top+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/diesel-slaae-r-mens-sweat-top-grey-p30224,"Slaae-R Men's Sweat Top Grey",Diesel,Grey,120.00,Male,"Head logo sweat top by Diesel, featuring crew neckline."
30402,http://images.diffusiononline.co.uk/images/products/medium/1383124053-23148400.jpg,45.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Flagman+Men%27s+Sweater+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/barbour-flagman-mens-sweater-grey-p30402,"Flagman Men's Sweater Grey",Barbour,Grey,90.00,Male,"Long sleeved sweat top by Barbour, featuring crew neckline."
30776,http://images.diffusiononline.co.uk/images/products/medium/1383661072-14083800.jpg,40.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Reversible+Men%27s+Sweat+Top+Cream&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/our-legacy-reversible-mens-sweat-top-cream-p30776,"Reversible Men's Sweat Top Cream","Our Legacy","Cream > Ecru",99.00,Male,"Long sleeved sweat top by Our Legacy, featuring crew neckline."
31058,http://images.diffusiononline.co.uk/images/products/medium/1385389495-73239800.jpg,125.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=QT+Horseshoe+Men%27s+Sweat+Top+Dark+Navy&wgtarget=http://www.diffusiononline.co.uk/men-c2/knitwear-c48/jumpers-c47/true-religion-qt-horseshoe-mens-sweat-top-dark-navy-p31058,"QT Horseshoe Men's Sweat Top Dark Navy","True Religion",Navy,125.00,Male,"Crew neck sweater by True Religion, featuring elasticated collar, cuffs and waistband."
31240,http://images.diffusiononline.co.uk/images/products/medium/1387362925-94238400.jpg,46.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Clere+Men%27s+Print+Sweat+Bright+Red&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/religion-clere-mens-print-sweat-bright-red-p31240,"Clere Men's Print Sweat Bright Red",Religion,"Red > Black",65.00,Male,"Long sleeved sweat top by Religion, featuring crew neckline."
31241,http://images.diffusiononline.co.uk/images/products/medium/1387360244-22835100.jpg,46.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Clere+Men%27s+Print+Sweat+Flint+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/religion-clere-mens-print-sweat-flint-grey-p31241,"Clere Men's Print Sweat Flint Grey",Religion,"Blue > Grey > Navy",65.00,Male,"Long sleeved sweat top by Religion, featuring crew neckline."
31414,http://images.diffusiononline.co.uk/images/products/medium/1386692567-07992100.jpg,23.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Public+Envy+Men%27s+Sweat+Top+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/jilted-royalty-public-envy-mens-sweat-top-black-p31414,"Public Envy Men's Sweat Top Black","Jilted Royalty",Black,65.00,Male,"Long sleeved sweater by Jilted Royalty, featuring crew neckline."
31650,http://images.diffusiononline.co.uk/images/products/medium/1388667619-08093200.jpg,39.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Gard+Men%27s+Sweat+Top+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/religion-gard-mens-sweat-top-black-p31650,"Gard Men's Sweat Top Black",Religion,Black,55.00,Male,"Men's long sleeved crew neck sweat by Religion, featuring shoulder zip detail."
31755,http://images.diffusiononline.co.uk/images/products/medium/1389266128-72402800.jpg,44.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Tie+Waist+Men%27s+Sweat+Pants+Black&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/diesel-tie-waist-mens-sweat-pants-black-p31755,"Tie Waist Men's Sweat Pants Black",Diesel,Black,110.00,Male,"Men's sweat pants by Diesel, featuring small brand logo above back right pocket."
32393,http://images.diffusiononline.co.uk/images/products/medium/1389191696-01845300.jpg,36.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Crew+Neck+Core+Men%27s+Cotton+Sweat+Cardinal&wgtarget=http://www.diffusiononline.co.uk/men-c2/hoodies-sweatshirts-c124/sweatshirts-c61/lyle-scott-crew-neck-core-mens-cotton-sweat-cardinal-p32393,"Crew Neck Core Men's Cotton Sweat Cardinal","Lyle & Scott",Burgundy,65.00,Male,"Men's sweat top by Lyle & Scott, featuring logo patch on chest."
32400,http://images.diffusiononline.co.uk/images/products/medium/1389261046-05006500.jpg,65.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Men%27s+Sweat+Pants+Light+Grey&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/lyle-scott-mens-sweat-pants-light-grey-p32400,"Men's Sweat Pants Light Grey","Lyle & Scott",Grey,65.00,Male,"Men's sweat pants by Lyle & Scott, featuring brand logo bellow left pocket."
32622,http://images.diffusiononline.co.uk/images/products/medium/1390580179-62963600.jpg,43.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Manor+Men%27s+Army+Sweat+Pant+Grey+HTR&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/g-star-raw-manor-mens-army-sweat-pant-grey-htr-p32622,"Manor Men's Army Sweat Pant Grey HTR","G-Star Raw",Grey,85.00,Male,"Regular comfortable fit sweat pants by G-Star Raw, featuring brand logo on lower pocket."
33995,http://images.diffusiononline.co.uk/images/products/medium/1407854027-78612900.jpg,47.00,http://track.webgains.com/click.html?wgcampaignid=135283&wgprogramid=5109&product=1&wglinkid=170496&productname=Correct+Line+Karter+Men%27s+Sweat+Pants+Grey+Heather&wgtarget=http://www.diffusiononline.co.uk/men-c2/loungewear-c50/track-bottoms-c65/g-star-raw-correct-line-karter-mens-sweat-pants-grey-heather-p33995,"Correct Line Karter Men's Sweat Pants Grey Heather","G-Star Raw",Grey,85.00,Male,"Men's tie waist sweat pants by G-Star Raw, featuring large logo on left leg."
